name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Pakkil, kottayam, kerala",2022-09-28,33.5,24,27.4,46.5,24,29.8,24,82.9,3.3,100,29.17,rain,0,0,20.5,24.1,298.4,1008.2,46.9,5.4,262.5,22.7,9,10,2022-09-28T06:12:38,2022-09-28T18:16:39,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-09-29,34.3,24,27.4,47.9,24,29.8,24,82.6,2.8,100,29.17,rain,0,0,20.5,22.3,301.1,1008.2,46.1,6.1,256.3,22.3,9,30,2022-09-29T06:12:33,2022-09-29T18:16:03,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43353099999,VOCI,43355099999,43354099999,remote,43352099999"
"Pakkil, kottayam, kerala",2022-09-30,31.1,24,27.2,42.2,24,29.5,23.9,83.1,2.4,100,33.33,rain,0,0,16.6,18.4,303.9,1009.3,55.9,4.8,263.9,22.8,9,10,2022-09-30T06:12:29,2022-09-30T18:15:27,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-10-01,30,24,26.7,35.1,24,28.5,23.9,85.8,0.7,100,16.67,rain,0,0,21.2,18.4,327.4,1009.8,80.5,5,216.8,18.7,9,10,2022-10-01T06:12:25,2022-10-01T18:14:52,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-10-02,31.5,25,27.2,43,25,29.4,24.6,86.8,3.8,100,37.5,rain,0,0,19.1,18.4,283.4,1009.1,69.9,5.2,244.5,21.1,9,30,2022-10-02T06:12:21,2022-10-02T18:14:17,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-10-03,30.9,23.4,26.7,38.7,23.4,28.9,24.3,87.9,3.7,100,37.5,rain,0,0,24.8,18.4,305.3,1008.8,71.3,4.8,277.9,24,9,10,2022-10-03T06:12:18,2022-10-03T18:13:43,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-10-04,32.4,25,27.5,41.4,25,30.3,24.5,84.5,2.1,100,41.67,rain,0,0,25.9,27.7,309.1,1008.9,56.3,5,222.3,19.2,8,30,2022-10-04T06:12:14,2022-10-04T18:13:08,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43353099999,ATVK,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-10-05,31.8,23.5,27.3,41.1,23.5,29.6,25,88,7,100,41.67,rain,0,0,18,16.6,299.3,1008.1,75.4,6,90.3,7.9,5,30,2022-10-05T06:12:12,2022-10-05T18:12:34,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43353099999,VOCI,43355099999,remote,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-10-06,30,23.3,26.9,38.4,23.3,29.3,24.4,86.4,1.6,100,29.17,rain,0,0,19.1,22.3,308.7,1008.1,65.7,6.2,209.4,18,9,10,2022-10-06T06:12:09,2022-10-06T18:12:01,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43353099999,VOCI,43355099999,remote,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-10-07,29,23,26.1,33.5,23,27.3,23.1,84.7,0.9,100,16.67,rain,0,0,16.9,9.4,330.8,1008.6,69.9,5.8,263.3,22.8,9,10,2022-10-07T06:12:07,2022-10-07T18:11:28,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,remote,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-10-08,31.9,23,26.8,39.6,23,28.8,23.2,81.6,0.1,100,4.17,rain,0,0,24.8,20.5,315.5,1008.7,44.6,5.3,281.7,24.5,9,10,2022-10-08T06:12:05,2022-10-08T18:10:55,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-10-09,30.9,24,26.7,36.7,24,28.4,23.9,85.3,0.4,100,12.5,rain,0,0,18.7,16.6,337.2,1009,68.9,5,218.7,18.8,9,10,2022-10-09T06:12:04,2022-10-09T18:10:23,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-10-10,32,24,27.1,38.6,24,28.8,23.2,80.7,0.4,100,16.67,rain,0,0,14,18.4,320,1009.6,81.3,6.1,266.8,23.1,10,10,2022-10-10T06:12:03,2022-10-10T18:09:51,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,43354099999,remote,43352099999"
"Pakkil, kottayam, kerala",2022-10-11,32,24,27.4,39.5,24,29.8,23.6,81.1,5.5,100,25,rain,0,0,15.5,14.8,284.4,1009.2,67.1,5.2,253.6,21.8,9,30,2022-10-11T06:12:02,2022-10-11T18:09:20,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-10-12,33,24,27.6,40.5,24,30.2,23.3,78.6,5.2,100,37.5,rain,0,0,16.9,18.4,293,1009.5,62,5.3,277,23.8,9,30,2022-10-12T06:12:02,2022-10-12T18:08:49,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-10-13,31.9,23,27.1,39.1,23,29.5,24.1,84.7,0.8,100,8.33,rain,0,0,17.6,14.8,238.3,1009.2,77.9,5.2,242.3,20.9,10,30,2022-10-13T06:12:02,2022-10-13T18:08:19,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-10-14,31,24,26.8,38.4,24,29,23.8,84.3,0.8,100,4.17,rain,0,0,15.5,16.6,212.6,1009.1,69,5.1,220.7,19.2,9,10,2022-10-14T06:12:03,2022-10-14T18:07:50,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-10-15,32.7,24,27.5,43.1,24,30.1,24.3,84.1,0.4,100,4.17,rain,0,0,15.8,13,241.4,1007.4,71,6.7,234.9,20.4,9,30,2022-10-15T06:12:04,2022-10-15T18:07:21,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43353099999,VOCI,43355099999,43354099999,remote,43352099999"
"Pakkil, kottayam, kerala",2022-10-16,32.5,24,27.3,43,24,30,24.7,86.8,13.6,100,12.5,rain,0,0,15.8,16.6,155.8,1009.3,81.8,4.8,220,18.8,8,30,2022-10-16T06:12:06,2022-10-16T18:06:52,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-10-17,31,25,27.1,38,25,29.8,24.7,87.6,5,100,4.17,rain,0,0,29.9,18.4,137,1011.1,79.4,4.9,230,19.8,8,30,2022-10-17T06:12:08,2022-10-17T18:06:25,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-10-18,30,24,26.2,36.1,24,27.5,24.2,89.5,10,100,4.17,rain,0,0,20.9,16.6,181.7,1011.9,80.8,4.8,35.2,3,2,10,2022-10-18T06:12:11,2022-10-18T18:05:58,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-10-19,31,24,27,36.4,24,29,24.4,86.2,4.2,100,37.5,rain,0,0,14,18.4,273.9,1011,77.3,5,241.4,20.7,9,30,2022-10-19T06:12:14,2022-10-19T18:05:31,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-10-20,30.5,24,26.5,36.8,24,28.4,24.3,88,25,100,12.5,rain,0,0,12.2,14.8,160.5,1010.9,81.9,4.7,239.6,20.8,8,30,2022-10-20T06:12:18,2022-10-20T18:05:06,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-10-21,30.7,24,26.3,36.7,24,27.9,24.5,90.2,0.2,100,4.17,rain,0,0,10.8,14.8,205.2,1011.6,84.4,4.5,198,17.2,8,10,2022-10-21T06:12:23,2022-10-21T18:04:41,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-10-22,32,24,27.3,39.1,24,30.4,24.5,85.3,1.3,100,16.67,rain,0,0,6.1,18.4,232.9,1011.8,65.3,5.8,222.7,19.4,9,30,2022-10-22T06:12:28,2022-10-22T18:04:17,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,43354099999,remote,43352099999"
"Pakkil, kottayam, kerala",2022-10-23,32.3,24,27.3,39.8,24,30.3,24.4,85,2.5,100,29.17,rain,0,0,13.7,13,219.7,1011.5,57.8,6.1,240.4,20.7,9,30,2022-10-23T06:12:33,2022-10-23T18:03:53,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,43354099999,remote,43352099999"
"Pakkil, kottayam, kerala",2022-10-24,31,24,26.9,36.7,24,29.1,24.5,87.2,5,100,4.17,rain,0,0,12.6,16.6,192.6,1010.3,64.2,6,258.3,22.4,9,30,2022-10-24T06:12:39,2022-10-24T18:03:31,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43353099999,VOCI,43355099999,43354099999,remote,43352099999"
"Pakkil, kottayam, kerala",2022-10-25,32,24,27.2,37.8,24,29.4,23.9,83.2,22,100,8.33,rain,0,0,20.2,16.6,276.1,1010.5,44.6,5,252.6,21.8,9,10,2022-10-25T06:12:46,2022-10-25T18:03:09,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-10-26,33,23,27.4,40.3,23,30.4,24,83,0,0,0,,0,0,16.9,14.8,286.9,1011.1,36.3,5.2,283.4,24.6,9,10,2022-10-26T06:12:54,2022-10-26T18:02:48,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,ATVK,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-10-27,33,24,28.3,41.2,24,31.3,24.5,81.6,0.7,100,12.5,rain,0,0,13.7,13,259.7,1010.5,36.2,5.1,278.7,23.9,9,10,2022-10-27T06:13:02,2022-10-27T18:02:28,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-10-28,33.7,24,28.2,41.6,24,31.4,24.5,81.9,0.6,100,16.67,rain,0,0,16.2,13,304.5,1009.3,40.3,5,230.8,19.9,9,10,2022-10-28T06:13:11,2022-10-28T18:02:09,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-10-29,33,25,27.5,38.6,25,30.1,24.2,83.1,4,100,8.33,rain,0,0,14.8,13,8.7,1009.1,61.5,5,259.9,22.3,9,10,2022-10-29T06:13:20,2022-10-29T18:01:50,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-10-30,30.9,24,26.4,39.7,24,28,24.2,88.6,25,100,4.17,rain,0,0,9.7,16.6,152.9,1009.7,60,4.8,260.3,22.5,9,30,2022-10-30T06:13:30,2022-10-30T18:01:33,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43353099999,VOCI,43355099999,43354099999,remote,43352099999"
"Pakkil, kottayam, kerala",2022-10-31,32,23.3,26.8,40.6,23.3,29.8,24.4,87.4,57,100,8.33,rain,0,0,14.8,13,204.6,1009.2,65.9,4.8,253.5,22,9,30,2022-10-31T06:13:41,2022-10-31T18:01:16,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-11-01,31,24,26.7,37.7,24,29,24.6,89.3,20.6,100,58.33,rain,0,0,13,11.2,86,1010.4,80.7,4.6,157.1,13.7,7,30,2022-11-01T06:13:53,2022-11-01T18:01:01,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-11-02,33,23.6,27.3,38,23.6,30,24.4,85.7,20.2,100,8.33,rain,0,0,11.5,14.8,263.2,1009.6,76.2,4.8,252.5,21.7,9,30,2022-11-02T06:14:05,2022-11-02T18:00:46,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-11-03,33,23.6,26.4,39.1,23.6,28.2,24.2,88.7,4,100,4.17,rain,0,0,11.5,9.4,108.7,1009.1,79.7,4.8,145.5,12.5,6,30,2022-11-03T06:14:18,2022-11-03T18:00:32,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-11-04,32.5,24,26.8,41.6,24,28.8,24.6,88.5,6,100,4.17,rain,0,0,12.6,20.5,88.2,1010.2,79.6,4.6,247.6,21.4,9,30,2022-11-04T06:14:31,2022-11-04T18:00:19,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-11-05,32,24.9,26.8,40.2,24.9,28.7,24.6,88.9,2,100,4.17,rain,0,0,19.4,7.6,60.4,1012,77.1,5,170.2,14.7,8,30,2022-11-05T06:14:45,2022-11-05T18:00:08,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-11-06,33,24,26.8,38.6,24,28.6,23.8,84.9,0.2,100,4.17,rain,0,0,10.8,13,90.5,1012.3,70.3,4.9,243.8,21,9,30,2022-11-06T06:15:00,2022-11-06T17:59:57,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-11-07,33,22.9,27.3,39.1,22.9,30.4,24.2,84.6,4.5,100,20.83,rain,0,0,15.8,14.8,290,1011.8,54.5,6,248.7,21.4,9,30,2022-11-07T06:15:16,2022-11-07T17:59:47,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,remote,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-11-08,33,24,27,39.1,24,29.3,24.6,87.9,6,100,4.17,rain,0,0,12.2,13,202.1,1010.9,66.4,4.7,230.1,19.8,9,60,2022-11-08T06:15:32,2022-11-08T17:59:38,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-11-09,33,24.3,27.2,39.1,24.3,29.3,24.3,85.4,17,100,8.33,rain,0,0,7.9,9.4,172.8,1010.6,70.9,4.8,232.4,20.1,8,30,2022-11-09T06:15:49,2022-11-09T17:59:31,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-11-10,33,23,27.5,38,23,30.1,24,82.8,3,100,20.83,rain,0,0,11.9,11.2,173.9,1009.9,46.4,5.1,259.9,22.4,9,30,2022-11-10T06:16:07,2022-11-10T17:59:24,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-11-11,29,24.4,26,33.5,24.4,26.8,23.4,86.3,1.4,100,25,rain,0,0,6.8,14.8,37.6,1009.8,70.2,4.6,130.3,11.2,6,10,2022-11-11T06:16:25,2022-11-11T17:59:18,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-11-12,31,23,25.8,37.9,23,27.2,23.6,88.3,0.2,100,4.17,rain,0,0,14,11.2,5.4,1009.8,77.8,5.5,216,18.6,8,30,2022-11-12T06:16:44,2022-11-12T17:59:14,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43353099999,VOCI,43355099999,remote,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-11-13,31.2,24,26.4,39.4,24,27.9,24,87.7,20,100,8.33,rain,0,0,25.9,14.8,119.7,1009.7,74.1,4.9,227.5,19.6,9,60,2022-11-13T06:17:04,2022-11-13T17:59:10,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-11-14,33,24,26.5,39.1,24,28.4,24.1,88.4,5,100,8.33,rain,0,0,24.8,16.6,131.2,1011.2,69.5,4.5,228,19.6,9,60,2022-11-14T06:17:24,2022-11-14T17:59:08,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-11-15,31,24,26.7,36.4,24,28.9,24,86.2,5.6,100,20.83,rain,0,0,12.2,7.6,180.1,1011.9,71,4.8,204.5,17.6,8,30,2022-11-15T06:17:45,2022-11-15T17:59:06,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,ATVK,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-11-16,32,24,27.4,40.3,24,30.2,24.4,84.7,3.2,100,37.5,rain,0,0,11.5,11.2,184.4,1010.7,54.4,5.1,231.1,19.8,8,60,2022-11-16T06:18:07,2022-11-16T17:59:06,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43353099999,ATVK,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-11-17,33,24,27.8,41.3,24,31,24.7,84.4,0.5,100,12.5,rain,0,0,14.4,16.6,258.1,1009.9,52,5,230.7,19.9,8,30,2022-11-17T06:18:29,2022-11-17T17:59:06,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-11-18,31,24,26.7,36.4,24,28.4,23.9,85.6,5.4,100,37.5,rain,0,0,11.2,9.4,168.2,1010.1,55.4,4.2,224.1,19.4,8,30,2022-11-18T06:18:52,2022-11-18T17:59:08,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-11-19,34,22,27,39.2,22,28.9,23.4,82.7,0.1,100,4.17,rain,0,0,13.3,9.4,124,1010,44.3,4.8,245.5,21.1,9,10,2022-11-19T06:19:16,2022-11-19T17:59:11,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-11-20,33,23,26.9,37,23,28.6,23.1,81.3,0.8,100,20.83,rain,0,0,16.9,11.2,131.7,1008.9,49.1,4.8,199.1,17.4,9,10,2022-11-20T06:19:40,2022-11-20T17:59:15,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-11-21,32,22,26.5,38,22,28.3,22.9,81.7,0.2,100,8.33,rain,0,0,22,11.2,351.6,1008.8,34.1,4.9,262.9,22.8,9,10,2022-11-21T06:20:04,2022-11-21T17:59:20,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-11-22,32.2,22,26.6,38.4,22,28.1,22.6,80.1,0,0,0,rain,0,0,16.2,14.8,312.5,1009.5,38.7,4.6,246.9,21.3,9,10,2022-11-22T06:20:30,2022-11-22T17:59:26,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-11-23,33,22,26.6,39.8,22,28.3,22.6,80.6,1,100,25,rain,0,0,15.1,13,300.2,1010.3,33.8,4.6,264,22.8,9,10,2022-11-23T06:20:56,2022-11-23T17:59:33,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-11-24,33,22,26.7,38.1,22,28.4,23.1,82.5,0,0,0,,0,0,12.6,14.8,187.2,1010.2,41.5,4.9,248,21.4,9,10,2022-11-24T06:21:22,2022-11-24T17:59:41,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-11-25,33,23.8,27.4,41.9,23.8,30,23.8,82.1,0,0,0,,0,0,14.8,13,210.9,1010.3,46.4,4.7,237.3,20.6,8,10,2022-11-25T06:21:49,2022-11-25T17:59:50,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-11-26,34.2,24,27.9,44.5,24,31,24.1,81,1,100,4.17,rain,0,0,15.5,13,257.7,1009.9,48.5,4.7,251.2,21.7,9,30,2022-11-26T06:22:16,2022-11-26T18:00:00,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-11-27,33.4,24.8,26.8,41.6,24.8,28.7,24.6,89.1,28,100,12.5,rain,0,0,14.8,13,288.7,1008.5,69.3,4.7,214.3,18.6,9,10,2022-11-27T06:22:44,2022-11-27T18:00:11,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-11-28,32,23.8,26.9,40.2,23.8,29.7,24.5,87.7,5,100,4.17,rain,0,0,9,9.4,178.5,1009.1,75.1,4.5,244.1,20.9,9,30,2022-11-28T06:23:12,2022-11-28T18:00:23,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-11-29,32,24,27,38.4,24,29.4,24.6,87.9,50,100,16.67,rain,0,0,8.6,13,195.2,1009.6,77.4,5.5,242.3,20.9,9,30,2022-11-29T06:23:41,2022-11-29T18:00:36,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43353099999,VOCI,43355099999,43354099999,remote,43352099999"
"Pakkil, kottayam, kerala",2022-11-30,32,25,27.4,37.9,25,30.1,24.7,85.7,8,100,4.17,rain,0,0,9.4,14.8,183.9,1009.7,74.4,4.5,242.6,20.8,9,60,2022-11-30T06:24:10,2022-11-30T18:00:50,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-12-01,34,23.6,27.6,39.3,23.6,30,23.8,81.8,18,100,4.17,rain,0,0,17.3,13,102,1009.4,51.6,4.4,247.8,21.5,9,30,2022-12-01T06:24:39,2022-12-01T18:01:05,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-12-02,34,24.9,28,40.5,24.9,31,24.6,83.5,5.1,100,33.33,rain,0,0,14.8,16.6,181.8,1008.9,65.8,5.5,231.8,19.9,9,60,2022-12-02T06:25:09,2022-12-02T18:01:21,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43353099999,VOCI,43355099999,43354099999,remote,43352099999"
"Pakkil, kottayam, kerala",2022-12-03,34,24.6,28.2,40.5,24.6,32,25.5,86.6,19,100,4.17,rain,0,0,14.4,13,198.9,1008.9,77.5,4.5,228.1,19.7,9,30,2022-12-03T06:25:39,2022-12-03T18:01:38,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-12-04,34,23.9,27.2,40.5,23.9,29.9,24.8,87.7,0.8,100,4.17,rain,0,0,13.7,11.2,114,1009.7,78.2,4.5,204.4,17.5,9,30,2022-12-04T06:26:09,2022-12-04T18:01:56,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-12-05,32,22.8,27.5,40.7,22.8,29.9,23.8,82.1,5.2,100,4.17,rain,0,0,15.8,9.4,109.1,1010,68.2,7.6,203.3,17.3,8,30,2022-12-05T06:26:40,2022-12-05T18:02:15,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43353099999,VOCI,43355099999,remote,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-12-06,35,24,28,43.3,24,31,24.4,82.8,0,0,0,,0,0,16.9,7.6,110.5,1009.5,44.5,5,244.6,21,9,30,2022-12-06T06:27:11,2022-12-06T18:02:34,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-12-07,31,24,26.8,37.6,24,29,24.1,85.9,0,0,0,rain,0,0,15.5,7.6,87.2,1009.4,63.6,4.2,161.3,13.8,7,30,2022-12-07T06:27:42,2022-12-07T18:02:54,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
